;accessionNumber;filingDate;reportDate;acceptanceDateTime;act;form;fileNumber;filmNumber;items;size;isXBRL;isInlineXBRL;primaryDocument;primaryDocDescription
815;0001209191-13-025366;2013-05-09;2013-05-07;2013-05-09T18:39:29.000Z;;4;;;;4885;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
816;0001209191-13-025005;2013-05-08;2013-05-06;2013-05-08T18:42:34.000Z;;4;;;;6021;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
817;0001209191-13-024283;2013-05-06;2013-05-02;2013-05-06T18:27:06.000Z;;4;;;;11968;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
818;0000004127-13-000021;2013-05-06;;2013-05-06T13:53:03.000Z;;CORRESP;;;;177514;0;0;filename1.htm;
819;0000004127-13-000019;2013-05-01;2013-03-29;2013-05-01T16:12:45.000Z;34;10-Q;001-05560;13803315;;4562475;1;0;q21310qmar292013.htm;10-Q
820;0000004127-13-000016;2013-04-25;2013-04-25;2013-04-25T16:32:53.000Z;34;8-K;001-05560;13783296;2.02,9.01;367129;0;0;q213earningsreleaseform8-k.htm;8-K
821;0000000000-13-022526;2013-04-25;;2013-04-25T16:04:51.000Z;;UPLOAD;;;;155842;0;0;filename1.pdf;
822;0000004127-13-000014;2013-04-17;;2013-04-17T14:05:50.000Z;;CORRESP;;;;187868;0;0;filename1.htm;
823;9999999997-13-008101;2013-04-05;2012-12-31;2013-04-15T16:12:51.000Z;34;ARS;001-05560;13001659;;1512;0;0;9999999997-13-008101.paper;AUTO-GENERATED PAPER DOCUMENT
824;0000000000-13-017865;2013-04-03;;2013-04-03T15:45:12.000Z;;UPLOAD;;;;55518;0;0;filename1.pdf;
825;0000004127-13-000012;2013-03-29;;2013-03-29T11:57:45.000Z;;CORRESP;;;;58953;0;0;filename1.htm;
826;0001047469-13-003593;2013-03-28;2013-05-07;2013-03-28T17:17:56.000Z;34;DEF 14A;001-05560;13725035;;1362054;0;0;a2214066zdef14a.htm;DEF 14A
827;0000000000-13-014071;2013-03-15;;2013-03-15T16:57:03.000Z;;UPLOAD;;;;155320;0;0;filename1.pdf;
828;0000004127-13-000010;2013-02-28;;2013-02-28T16:05:30.000Z;;CORRESP;;;;50477;0;0;filename1.htm;
829;0000315066-13-002790;2013-02-14;;2013-02-14T14:11:19.000Z;34;SC 13G/A;005-34048;13611519;;11273;0;0;filing.txt;
830;0000004127-13-000008;2013-02-06;;2013-02-06T14:48:14.000Z;;CORRESP;;;;177458;0;0;filename1.htm;
831;0000004127-13-000006;2013-01-31;2012-12-28;2013-01-31T16:53:19.000Z;34;10-Q;001-05560;13563272;;4143751;1;0;q11310qdec282012.htm;10-Q
832;0000004127-13-000004;2013-01-30;2013-01-30;2013-01-30T16:32:21.000Z;34;8-K;001-05560;13559476;2.02,9.01;272620;0;0;q113earningsreleaseform8-k.htm;8-K
833;0001086364-13-001426;2013-01-30;;2013-01-30T14:51:23.000Z;34;SC 13G;005-34048;13558638;;13400;0;0;skyworks.solutions.inc..txt;
834;0000000000-13-005262;2013-01-30;;2013-01-30T10:32:55.000Z;;UPLOAD;;;;180460;0;0;filename1.pdf;
835;0000004127-13-000002;2013-01-28;2012-09-28;2013-01-28T16:28:17.000Z;34;10-K/A;001-05560;13552035;;1030103;0;0;fy1210-kajanuary2013.htm;10-K/A
836;0001209191-12-057566;2012-12-13;2012-12-11;2012-12-13T19:11:21.000Z;;4;;;;8695;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
837;0000902219-12-000621;2012-12-10;;2012-12-10T14:24:29.000Z;34;SC 13G/A;005-34048;121252818;;19501;0;0;sec_filing.htm;DISCLOSURE DOCUMENT
838;0000004127-12-000042;2012-11-21;2012-09-28;2012-11-21T16:15:13.000Z;34;10-K;001-05560;121221395;;13715138;1;0;fy1210k9282012.htm;10-K
839;0000004127-12-000039;2012-11-20;2012-11-20;2012-11-20T16:15:32.000Z;34;8-K;001-05560;121218183;5.02,7.01,9.01;59495;0;0;managementchange11-20x12.htm;8-K
840;0000004127-12-000036;2012-11-15;2012-11-08;2012-11-15T17:06:39.000Z;34;8-K;001-05560;121209454;5.02;41183;0;0;fy13incentiveplan.htm;8-K
841;0001209191-12-052900;2012-11-13;2012-11-08;2012-11-13T19:19:35.000Z;;4;;;;14932;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
842;0001209191-12-052897;2012-11-13;2012-11-08;2012-11-13T19:18:22.000Z;;4;;;;17310;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
843;0001209191-12-052896;2012-11-13;2012-11-08;2012-11-13T19:17:07.000Z;;4;;;;17346;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
844;0001209191-12-052894;2012-11-13;2012-11-08;2012-11-13T19:15:53.000Z;;4;;;;17313;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
845;0001209191-12-052891;2012-11-13;2012-11-08;2012-11-13T19:14:33.000Z;;4;;;;17299;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
846;0001209191-12-052889;2012-11-13;2012-11-08;2012-11-13T19:13:37.000Z;;4;;;;17306;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
847;0001209191-12-052888;2012-11-13;2012-11-08;2012-11-13T19:12:49.000Z;;4;;;;17293;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
848;0001209191-12-052886;2012-11-13;2012-09-28;2012-11-13T19:11:13.000Z;;5;;;;7128;0;0;xslF345X03/doc5.xml;FORM 5 SUBMISSION
849;0001209191-12-052885;2012-11-13;2012-09-28;2012-11-13T19:10:02.000Z;;5;;;;6619;0;0;xslF345X03/doc5.xml;FORM 5 SUBMISSION
850;0001209191-12-052884;2012-11-13;2012-09-28;2012-11-13T19:08:51.000Z;;5;;;;7408;0;0;xslF345X03/doc5.xml;FORM 5 SUBMISSION
851;0000004127-12-000034;2012-11-09;2012-11-08;2012-11-09T08:02:43.000Z;34;8-K;001-05560;121191758;8.01;37723;0;0;sharerepurchaseamendment.htm;FORM 8-K
852;0000004127-12-000032;2012-11-01;2012-11-01;2012-11-01T16:36:43.000Z;34;8-K;001-05560;121173979;2.02,9.01;381372;0;0;fy12earningsreleaseform8-k.htm;8-K
853;0000902219-12-000594;2012-10-10;;2012-10-10T15:46:30.000Z;34;SC 13G/A;005-34048;121137724;;20105;0;0;sec_filing.htm;DISCLOSURE DOCUMENT
854;0000004127-12-000030;2012-09-20;2012-09-20;2012-09-20T08:11:04.000Z;34;8-K;001-05560;121100938;7.01,9.01;76368;0;0;a8-ksept202012pressrelease.htm;FORM 8-K
855;0001209191-12-045819;2012-09-17;2012-09-14;2012-09-17T18:58:32.000Z;;4;;;;11473;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
856;0001209191-12-045816;2012-09-17;2012-09-14;2012-09-17T18:57:17.000Z;;4;;;;5845;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
857;0001086364-12-002912;2012-09-10;;2012-09-10T09:27:31.000Z;34;SC 13G/A;005-34048;121081715;;12424;0;0;skyworks.solutions.inc..txt;
858;0001209191-12-044788;2012-09-07;2012-09-06;2012-09-07T19:16:22.000Z;;4;;;;9713;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
859;0001209191-12-044326;2012-09-05;2012-08-31;2012-09-05T18:58:50.000Z;;4;;;;8715;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
860;0001209191-12-043807;2012-08-30;2012-08-28;2012-08-30T19:20:17.000Z;;4;;;;4807;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
861;0001209191-12-043158;2012-08-24;2012-08-23;2012-08-24T19:03:58.000Z;;4;;;;5623;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
862;0001209191-12-043043;2012-08-23;2012-08-21;2012-08-23T19:08:25.000Z;;4;;;;8646;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
863;0001209191-12-042781;2012-08-21;2012-08-17;2012-08-21T19:03:40.000Z;;4;;;;5637;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
864;0001209191-12-042780;2012-08-21;2012-08-17;2012-08-21T19:02:34.000Z;;4;;;;16708;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
865;0001209191-12-042779;2012-08-21;2012-08-17;2012-08-21T19:01:28.000Z;;4;;;;7377;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
866;0001209191-12-042537;2012-08-17;2012-08-15;2012-08-17T18:56:16.000Z;;4;;;;24055;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
867;0001209191-12-042536;2012-08-17;2012-08-15;2012-08-17T18:55:24.000Z;;4;;;;9088;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
868;0001209191-12-042535;2012-08-17;2012-08-16;2012-08-17T18:54:32.000Z;;4;;;;9697;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
869;0001209191-12-042049;2012-08-15;2012-08-10;2012-08-15T19:48:15.000Z;;4;;;;5561;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
870;0001209191-12-041715;2012-08-14;2012-08-10;2012-08-14T19:23:44.000Z;;4;;;;5621;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
871;0001209191-12-041514;2012-08-13;2012-08-09;2012-08-13T19:08:07.000Z;;4;;;;5807;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
872;0001209191-12-041169;2012-08-09;2012-08-07;2012-08-09T19:47:20.000Z;;4;;;;5825;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
873;0001209191-12-040826;2012-08-07;2012-08-03;2012-08-07T19:21:19.000Z;;4;;;;6034;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
874;0001209191-12-040822;2012-08-07;2012-08-03;2012-08-07T19:15:15.000Z;;4;;;;5869;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
875;0001209191-12-040821;2012-08-07;2012-08-03;2012-08-07T19:13:35.000Z;;4;;;;19069;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
876;0001209191-12-039929;2012-08-01;2012-07-31;2012-08-01T19:14:09.000Z;;4;;;;7562;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
877;0001209191-12-039928;2012-08-01;2012-07-30;2012-08-01T19:13:01.000Z;;4;;;;6007;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
878;0000004127-12-000028;2012-08-01;2012-06-29;2012-08-01T16:52:58.000Z;34;10-Q;001-05560;121000709;;5510791;1;0;q31210qjune292012.htm;
879;0001209191-12-039754;2012-07-31;2012-07-27;2012-07-31T19:28:38.000Z;;4;;;;27391;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
880;0001209191-12-038960;2012-07-24;2012-07-20;2012-07-24T21:33:43.000Z;;4;;;;20776;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
881;0001209191-12-038959;2012-07-24;2012-07-20;2012-07-24T21:31:29.000Z;;4;;;;5868;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
882;0001209191-12-038958;2012-07-24;2012-07-20;2012-07-24T21:29:18.000Z;;4;;;;5572;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
883;0001209191-12-038954;2012-07-24;2012-07-20;2012-07-24T21:26:47.000Z;;4;;;;16870;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
884;0001209191-12-038949;2012-07-24;2012-07-20;2012-07-24T21:24:02.000Z;;4;;;;11440;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
885;0000004127-12-000026;2012-07-18;2012-07-18;2012-07-18T16:32:49.000Z;34;8-K;001-05560;12968172;2.02,9.01;375441;0;0;q3128-k.htm;Q3 FY12 EARNINGS RELEASE
886;0001209191-12-034165;2012-06-15;2012-06-13;2012-06-15T19:17:54.000Z;;4;;;;6061;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
887;0001209191-12-033731;2012-06-13;2012-06-11;2012-06-13T18:55:56.000Z;;4;;;;4489;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
888;0001209191-12-033111;2012-06-08;2012-06-07;2012-06-08T19:15:30.000Z;;4;;;;5618;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
889;0001209191-12-033110;2012-06-08;2012-06-07;2012-06-08T19:14:33.000Z;;4;;;;16438;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
890;0001209191-12-033109;2012-06-08;2012-06-06;2012-06-08T19:13:14.000Z;;4;;;;5836;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
891;0001209191-12-033107;2012-06-08;2012-06-06;2012-06-08T19:10:09.000Z;;4;;;;5798;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
892;0001209191-12-033104;2012-06-08;2012-06-06;2012-06-08T19:08:52.000Z;;4;;;;8380;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
893;0001209191-12-033100;2012-06-08;2012-06-06;2012-06-08T19:07:39.000Z;;4;;;;5804;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
894;0001209191-12-031444;2012-05-31;2012-05-29;2012-05-31T19:05:05.000Z;;4;;;;9807;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
895;0001209191-12-031274;2012-05-30;2012-05-25;2012-05-30T19:11:44.000Z;;4;;;;9690;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
896;0001209191-12-029044;2012-05-17;2012-05-15;2012-05-17T19:15:29.000Z;;4;;;;8383;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
897;0000004127-12-000023;2012-05-16;2012-05-10;2012-05-16T16:36:05.000Z;34;8-K;001-05560;12849236;5.07;59193;0;0;form8-k2012annualmeeting_9.htm;FORM 8-K
898;0001209191-12-028441;2012-05-15;2012-05-11;2012-05-15T19:14:23.000Z;;4;;;;9699;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
899;0001209191-12-028079;2012-05-14;2012-05-10;2012-05-14T19:18:44.000Z;;4;;;;4913;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
900;0001209191-12-028077;2012-05-14;2012-05-10;2012-05-14T19:17:34.000Z;;4;;;;5048;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
901;0001209191-12-028076;2012-05-14;2012-05-10;2012-05-14T19:16:42.000Z;;4;;;;5013;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
902;0001209191-12-028073;2012-05-14;2012-05-10;2012-05-14T19:15:50.000Z;;4;;;;4885;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
903;0001209191-12-028070;2012-05-14;2012-05-10;2012-05-14T19:14:55.000Z;;4;;;;4904;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
904;0001209191-12-028067;2012-05-14;2012-05-10;2012-05-14T19:13:49.000Z;;4;;;;4886;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
905;0001209191-12-028064;2012-05-14;2012-05-10;2012-05-14T19:13:02.000Z;;4;;;;4791;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
906;0001209191-12-028062;2012-05-14;2012-05-10;2012-05-14T19:11:43.000Z;;4;;;;4887;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
907;0000004127-12-000021;2012-05-08;2012-03-30;2012-05-08T16:38:50.000Z;34;10-Q;001-05560;12821917;;5488280;1;0;q21210qmarch302012.htm;FORM 10-Q
908;0000000000-12-022402;2012-05-01;;2012-05-01T14:56:42.000Z;;UPLOAD;;;;45588;0;0;filename1.pdf;
909;0000004127-12-000019;2012-04-26;2012-04-26;2012-04-26T16:34:36.000Z;34;8-K;001-05560;12783958;2.02,9.01;373596;0;0;q2128-k.htm;FORM 8-K
910;0000004127-12-000017;2012-04-16;;2012-04-16T17:04:37.000Z;;CORRESP;;;;50374;0;0;filename1.htm;
911;9999999997-12-008689;2012-04-12;2011-12-31;2012-04-30T13:55:04.000Z;34;ARS;001-05560;12026534;;1512;0;0;9999999997-12-008689.paper;AUTO-GENERATED PAPER DOCUMENT
912;0001193125-12-152375;2012-04-06;2012-05-10;2012-04-05T18:04:14.000Z;34;DEF 14A;001-05560;12746719;;1589268;0;0;d318903ddef14a.htm;DEFINITIVE PROXY STATEMENT
913;0000000000-12-016673;2012-04-02;;2012-04-02T13:40:31.000Z;;UPLOAD;;;;55760;0;0;filename1.pdf;
914;0000004127-12-000014;2012-03-22;;2012-03-22T17:17:06.000Z;;CORRESP;;;;210788;0;0;filename1.htm;
915;0001209191-12-019067;2012-03-19;2012-03-15;2012-03-19T19:02:06.000Z;;4;;;;9506;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
916;0001209191-12-018599;2012-03-15;2012-03-13;2012-03-15T19:11:00.000Z;;4;;;;9474;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
917;0000004127-12-000012;2012-02-29;;2012-02-29T10:49:47.000Z;;CORRESP;;;;177429;0;0;filename1.htm;
918;0000000000-12-009548;2012-02-23;;2012-02-23T13:52:51.000Z;;UPLOAD;;;;63330;0;0;filename1.pdf;
919;0001209191-12-011894;2012-02-21;2012-02-16;2012-02-21T19:17:28.000Z;;4;;;;9511;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
920;0001209191-12-011893;2012-02-21;2012-02-16;2012-02-21T19:16:18.000Z;;4;;;;5789;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
921;0001209191-12-010901;2012-02-16;2012-02-14;2012-02-16T19:07:41.000Z;;4;;;;19342;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
922;0000315066-12-003023;2012-02-14;;2012-02-14T12:23:02.000Z;34;SC 13G/A;005-34048;12606253;;8980;0;0;filing.txt;
923;0000902219-12-000424;2012-02-14;;2012-02-14T11:58:31.000Z;34;SC 13G/A;005-34048;12605117;;20145;0;0;sec_filing.htm;DISCLOSURE DOCUMENT
924;0001209191-12-008535;2012-02-08;2012-02-06;2012-02-08T19:02:03.000Z;;4;;;;18923;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
925;0001086364-12-000263;2012-02-08;;2012-02-08T17:29:29.000Z;34;SC 13G/A;005-34048;12583105;;13244;0;0;skyworks.solutions.inc..txt;
926;0000004127-12-000010;2012-02-07;2011-12-30;2012-02-07T16:54:50.000Z;34;10-Q;001-05560;12578502;;4316446;1;0;swks1230201110q.htm;SWKS 12-30-2011 10Q
927;0001209191-12-007936;2012-02-06;2012-02-03;2012-02-06T19:20:05.000Z;;4;;;;12956;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
928;0001209191-12-007935;2012-02-06;2012-02-03;2012-02-06T19:17:16.000Z;;4;;;;5651;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
929;0001209191-12-007934;2012-02-06;2012-02-02;2012-02-06T19:14:58.000Z;;4;;;;6034;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
930;0000004127-12-000008;2012-01-30;2011-09-30;2012-01-30T17:03:32.000Z;34;10-K/A;001-05560;12556338;;1077660;0;0;a10-kajanuary302012.htm;
931;0001209191-12-005339;2012-01-25;2012-01-23;2012-01-25T19:12:17.000Z;;4;;;;11222;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
932;0000004127-12-000005;2012-01-20;;2012-01-20T16:10:07.000Z;33;S-8;333-179117;12537176;;298697;0;0;forms-8january192012.htm;S-8 FOR AATI
933;0000004127-12-000002;2012-01-19;2012-01-19;2012-01-19T16:41:09.000Z;34;8-K;001-05560;12535095;2.02,9.01;280774;0;0;form8-kq1fy12earningsrelea.htm;Q1 FY12 EARNINGS PRESS RELEASE
934;0001193125-12-013787;2012-01-17;;2012-01-17T16:07:11.000Z;;SC 13D/A;;;;47476;0;0;d283696dsc13da.htm;SCHEDULE 13D AMENDMENT NO. 2
935;0001193125-12-013780;2012-01-17;2012-01-10;2012-01-17T16:04:59.000Z;34;8-K;001-05560;12529690;2.01;19321;0;0;d283677d8k.htm;FORM 8-K
936;0001209191-12-003668;2012-01-13;2012-01-10;2012-01-13T17:52:03.000Z;34;4;000-51349;12527730;;12087;0;0;xslF345X03/c26702_4x0.xml;MAIN DOCUMENT DESCRIPTION
937;0001193125-12-007298;2012-01-10;;2012-01-10T08:30:39.000Z;;SC TO-T/A;;;;57346;0;0;d279383dsctota.htm;SC TO-T AMENDMENT NO. 3
938;0001193125-11-351318;2011-12-23;;2011-12-23T06:02:01.000Z;;SC TO-T/A;;;;73859;0;0;d274739dsctota.htm;SC TO-T AMENDMENT NO. 2
939;0001193125-11-351105;2011-12-23;;2011-12-22T19:03:57.000Z;;SC TO-T/A;;;;56409;0;0;d274613dsctota.htm;SC TO-T AMENDMENT NO. 1
940;0001193125-11-335987;2011-12-09;;2011-12-09T10:20:41.000Z;;SC 13D/A;;;;82291;0;0;d267510dsc13da.htm;AMENDMENT NO. 1 TO SCHEDULE 13D
941;0001193125-11-335983;2011-12-09;;2011-12-09T10:16:38.000Z;;SC TO-T;;;;835437;0;0;d266857dsctot.htm;SCHEDULE TO-T
942;0001193125-11-330679;2011-12-05;2011-11-29;2011-12-05T17:24:29.000Z;34;8-K;001-05560;111243873;1.01,9.01;562028;0;0;d265471d8k.htm;FORM 8-K
943;0001193125-11-330681;2011-12-05;;2011-12-05T17:22:40.000Z;;SC TO-C;;;;562469;0;0;d265471d8k.htm;FORM 8-K
944;0001193125-11-326180;2011-11-30;;2011-11-30T17:25:23.000Z;;SC TO-C;;;;37907;0;0;d263643dsctoc.htm;COMMUNICATIONS
945;0000004127-11-000015;2011-11-28;2011-09-30;2011-11-28T16:52:58.000Z;34;10-K;001-05560;111228886;;13408361;1;0;swks930201110k.htm;SKYWORKS FORM 10-K
946;0001193125-11-315803;2011-11-17;2011-11-10;2011-11-17T17:00:54.000Z;34;8-K;001-05560;111213686;5.02;18122;0;0;d257711d8k.htm;FORM 8-K
947;0001193125-11-315800;2011-11-17;2011-07-01;2011-11-17T17:00:45.000Z;34;10-Q/A;001-05560;111213684;;534109;0;0;d256732d10qa.htm;FORM 10-Q/A
948;0001209191-11-056246;2011-11-15;2011-11-10;2011-11-15T19:11:19.000Z;;4;;;;13613;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
949;0001209191-11-056245;2011-11-15;2011-11-10;2011-11-15T19:10:42.000Z;;4;;;;13604;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
950;0001209191-11-056244;2011-11-15;2011-11-10;2011-11-15T19:09:54.000Z;;4;;;;13643;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
951;0001209191-11-056243;2011-11-15;2011-11-10;2011-11-15T19:09:09.000Z;;4;;;;13622;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
952;0001209191-11-056242;2011-11-15;2011-11-10;2011-11-15T19:07:54.000Z;;4;;;;13606;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
953;0001209191-11-056241;2011-11-15;2011-11-10;2011-11-15T19:07:09.000Z;;4;;;;13614;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
954;0001209191-11-056240;2011-11-15;2011-11-10;2011-11-15T19:06:11.000Z;;4;;;;13599;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
955;0001209191-11-055912;2011-11-14;2011-11-09;2011-11-14T18:59:28.000Z;;4;;;;7901;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
956;0001209191-11-055911;2011-11-14;2011-11-09;2011-11-14T18:58:44.000Z;;4;;;;7896;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
957;0001209191-11-055910;2011-11-14;2011-11-09;2011-11-14T18:57:55.000Z;;4;;;;7946;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
958;0001209191-11-055909;2011-11-14;2011-11-09;2011-11-14T18:57:03.000Z;;4;;;;7914;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
959;0001209191-11-055908;2011-11-14;2011-11-09;2011-11-14T18:56:14.000Z;;4;;;;7894;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
960;0001209191-11-055906;2011-11-14;2011-11-09;2011-11-14T18:55:29.000Z;;4;;;;7902;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
961;0001209191-11-055903;2011-11-14;2011-11-09;2011-11-14T18:54:25.000Z;;4;;;;7884;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
962;0001193125-11-306849;2011-11-10;2011-11-09;2011-11-10T15:54:35.000Z;34;8-K;001-05560;111195297;8.01;18919;0;0;d255116d8k.htm;FORM 8-K
963;0001193125-11-306850;2011-11-10;;2011-11-10T15:52:40.000Z;;425;;;;19427;0;0;d255116d8k.htm;FORM 8-K
964;0001209191-11-055358;2011-11-09;2011-11-07;2011-11-09T19:14:29.000Z;;4;;;;10735;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
965;0001209191-11-055356;2011-11-09;2011-11-07;2011-11-09T19:13:19.000Z;;4;;;;23499;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
966;0001209191-11-055352;2011-11-09;2011-11-07;2011-11-09T19:09:11.000Z;;4;;;;10778;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
967;0001209191-11-055351;2011-11-09;2011-11-07;2011-11-09T19:08:03.000Z;;4;;;;12467;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
968;0001209191-11-055350;2011-11-09;2011-11-07;2011-11-09T19:06:27.000Z;;4;;;;10726;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
969;0001209191-11-055349;2011-11-09;2011-11-07;2011-11-09T19:05:15.000Z;;4;;;;10737;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
970;0001209191-11-055345;2011-11-09;2011-11-07;2011-11-09T19:03:14.000Z;;4;;;;10724;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
971;0001209191-11-055051;2011-11-08;2011-11-04;2011-11-08T19:25:28.000Z;;4;;;;8098;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
972;0001209191-11-055050;2011-11-08;2011-11-04;2011-11-08T19:24:34.000Z;;4;;;;8094;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
973;0001209191-11-055049;2011-11-08;2011-11-04;2011-11-08T19:23:16.000Z;;4;;;;7941;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
974;0001209191-11-055047;2011-11-08;2011-11-04;2011-11-08T19:18:17.000Z;;4;;;;9638;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
975;0001209191-11-055046;2011-11-08;2011-11-04;2011-11-08T19:16:39.000Z;;4;;;;7865;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
976;0001209191-11-055045;2011-11-08;2011-11-04;2011-11-08T19:15:18.000Z;;4;;;;8107;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
977;0001209191-11-055044;2011-11-08;2011-11-04;2011-11-08T19:13:51.000Z;;4;;;;8041;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
978;0000004127-11-000010;2011-11-03;2011-11-03;2011-11-03T16:37:49.000Z;34;8-K;001-05560;111178190;2.02,9.01;393682;0;0;form8kq4fy11earningsrelease.htm;FORM 8-K
979;0001193125-11-294150;2011-11-03;2011-10-31;2011-11-03T09:05:55.000Z;34;8-K;001-05560;111176243;8.01;19990;0;0;d250304d8k.htm;FORM 8-K
980;0001193125-11-294151;2011-11-03;;2011-11-03T09:04:00.000Z;;425;;;;20498;0;0;d250304d8k.htm;FORM 8-K
